,title,price,link
358,"Dell Vostro 5630 13th Gen Laptop, Intel i5-1335U/16GB LPDDR5/512GB SSD/16.0"" (40.64cm) FHD+ with Comfort View Support,16:10 Aspect Ratio/Windows 11+MSO'2/McAfee 15 Month/Titan Grey/FHD Camera/1.90kgs  ","66,900",https://www.amazon.in/Dell-Vostro-5630-i5-1335U-40-64cm/dp/B0C4ZK48JB/ref=sr_1_166?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.o8v7nYUAUH2MqUAguMXkSqv7ScPiWe_9tCoCimkPn6_ie52xChXVmUhJay7yJlwnClJOiZVyYFiVrfShhtqwkdzJtzoZ9UUiAk0KWRDu-cxnAZ67me5-AFcV7wFhRVgB7txLZSPVqP3b39a4rp-3lohn27aC5FZpw14XKdvo5dKJtr6qQ_azV5G_I5wVCobmypHielFMl9cFNhWnEEC1shhJcjqbnTPIPbQMKGWA-oM.snZ-GMaW9iJwo8kV_lf6BESZsY4kCWZOOX88xapGnRM&dib_tag=se&keywords=laptop&qid=1730186801&sprefix=laptop%2Caps%2C378&sr=8-166
359,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel UHD Graphics, Backlit KB, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.6 kg), fr5011TU  ","50,499",https://www.amazon.in/HP-i5-1235U-15-6-inch-Graphics-Speakers/dp/B0CR11BZQT/ref=sr_1_165?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.o8v7nYUAUH2MqUAguMXkSqv7ScPiWe_9tCoCimkPn6_ie52xChXVmUhJay7yJlwnClJOiZVyYFiVrfShhtqwkdzJtzoZ9UUiAk0KWRDu-cxnAZ67me5-AFcV7wFhRVgB7txLZSPVqP3b39a4rp-3lohn27aC5FZpw14XKdvo5dKJtr6qQ_azV5G_I5wVCobmypHielFMl9cFNhWnEEC1shhJcjqbnTPIPbQMKGWA-oM.snZ-GMaW9iJwo8kV_lf6BESZsY4kCWZOOX88xapGnRM&dib_tag=se&keywords=laptop&qid=1730186801&sprefix=laptop%2Caps%2C378&sr=8-165
360,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 4050 Graphics 6GB VRAM, 144Hz Display (16GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","75,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5Njk4ODY2MTkwMDUwNTk6MTczMDE4Njc4MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMTIwMDExNzMyNzMyOjo0Ojo&url=%2FAcer-i5-13420H-Graphics-Display-ANV15-51%2Fdp%2FB0CHJJZ9G8%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D41SB5GHTV11B%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.jl_mc0iluVRbi9CshSsxO6VTyJunpmerzXHsnn7vwq6IFjfX_wfv6zUHPTAd_bPt.ZQQ_Q0Ie5assYQw2k2t_jxESbouiDCAJur1OIoF7oWA%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CHJJZ9G8%26pd_rd_r%3D327acdca-8e28-482a-914f-67832d707749%26pd_rd_w%3DjYj3Y%26pd_rd_wg%3DGKVPU%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DH6H6XM830D8QW8YDCXPF%26qid%3D1730186782%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D1-36-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
361,"MSI Cyborg 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 2050, GDDR6 4GB/Black/1.98Kg), A12UCX-265IN  ","50,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzQ2NDMyNDc3NTk4MjgxOjE3MzAxODY3ODQ6c3BfbXRmOjMwMDM0MTk2OTg4MTYzMjo6MDo6&url=%2FMSI-Cyborg-15-i5-12450H-A12UCX-265IN%2Fdp%2FB0C3J2MHG9%2Fref%3Dsr_1_60_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.HPGQG6Gm-ycgvLfA0sPguCRmWfE2IHhsZJTp5iCihvomdrGoSyE-YTOU_U9m7Ft9D74W2SX_gPH8ufVbQCt_gZpE3lRBQchvbQ_oVux1CGEalfZ420pSdfM4Ee7_mzJUWLg42_eVHpq0ne96Pn6Tf_DRlHXzswsjESeLYcjFg1_OiwZj86htCifv9BjEVMB5MVHE7DkIZGoRwafhW7jtVcZT8B9fCTxsOCRqjN_5PYY.TJhgRPklMNvtT3QsQWR_aijig5weKMvaJcMnrcGc4j8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186784%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
362,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor, 16GB, 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Backlit KB, Windows 11 + Mso'21 & 15 Month McAfee, Silver, Thin & Light- 1.62kg  ","54,990",https://www.amazon.in/Dell-Inspiron-i5-1334U-Processor-39-62cm/dp/B0D2Y1BLDT/ref=sr_1_56?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.HPGQG6Gm-ycgvLfA0sPguCRmWfE2IHhsZJTp5iCihvomdrGoSyE-YTOU_U9m7Ft9D74W2SX_gPH8ufVbQCt_gZpE3lRBQchvbQ_oVux1CGEalfZ420pSdfM4Ee7_mzJUWLg42_eVHpq0ne96Pn6Tf_DRlHXzswsjESeLYcjFg1_OiwZj86htCifv9BjEVMB5MVHE7DkIZGoRwafhW7jtVcZT8B9fCTxsOCRqjN_5PYY.TJhgRPklMNvtT3QsQWR_aijig5weKMvaJcMnrcGc4j8&dib_tag=se&keywords=laptop&qid=1730186784&sprefix=laptop%2Caps%2C378&sr=8-56
363,"ASUS ROG Zephyrus Duo 16 Dual Screen Laptop, 16"" (40.64 cm) UHD+/FHD+ 120Hz/240Hz/3ms, AMD Ryzen 9 6900HX, 16GB RTX 3080 Ti, Gaming Laptop (32GB/2TB SSD/Win 11/Office/Black/2.55 Kg), GX650RXZ-LB226WS  ","2,99,990",https://www.amazon.in/ASUS-Zephyrus-Screen-Laptop-GX650RXZ-LB226WS/dp/B0B5S2ZJ8H/ref=sr_1_244?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.Mu61DVPX7gfddkSKiV1x9XAxwVdfkmRWsr8hysJa-PAFFUQXslXG96xpsXr31rAq4Co0nwnL-XDG6Aszo32jSXiN7pKaF5qU_JPBLTu68c42K_s9CeLRHXgVooxFE1S24jIk0IBtp4KlskyPwK41D6EsWlfemtLrxbcIbQ4SarAIS4hh1wlEo6QPJeDvnlrvufKlrYH8oatezLCMCxQ8sXODu-mHeVA1gpaJc6_qWNU.s61g-4slhcaHApijlwerZlVMocKw55gZ2BR-OXc5xjA&dib_tag=se&keywords=laptop&qid=1730186812&sprefix=laptop%2Caps%2C378&sr=8-244
364,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty  ","24,990",https://www.amazon.in/Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_71?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.f2bS49Jkg2_7Q1hkG2Q5B0rnhuN6by0ecZ-z8NzeB98qRTeH0EbqFzYJcVsvrE0kF-ZsZCeCmip4F9dBYN2lLUevsjdYi6JctJtEiLzKTUdI1mwZKfpOS-SNf-81F74-VyVTJ242nkAHFbeFxYMRzM304V4e7pcP7rha72rWwcFeW8Uzx_X_GzkrgobEerdOQVuvj2GRnqtDiThyLAVxvRannu_3bUQgs0rXg1x8Qus.DFc13h2g9hlCdG69f-It8Ya6KAi0TDL36NEb9BT67NM&dib_tag=se&keywords=laptop&qid=1730186787&sprefix=laptop%2Caps%2C378&sr=8-71
365,"ASUS Vivobook 15, Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, 60Hz, Thin and Light Laptop (16GB RAM/512GB/Windows 11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","48,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTMxMjM4MzYzMTM4NjcyOjE3MzAxODY3OTc6c3BfbXRmOjMwMDI1MDgzMTQ5NDczMjo6MDo6&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS%2Fdp%2FB0C5Y3JBC4%2Fref%3Dsr_1_139_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.Lb9yCXu4IUr_fDVGpA9Jy98unymVJCiYstnbwxRTRlJYeT8-1Lx21KLjxD8OYDP6AFrbhkWvrVQfENNSJsXokLAtPnTDdN2aN0SOjgDNz4e-Dzi9wEdH61KI2S5qg6G05nG_K6xRTHUcuC0EOGESOVPuQUWdMke-MFnMpjIiKOqfUqoDPqbLR4IGM2UoiiZHE5DlDRm0H9POn_gSjRtQ6S4ugZx-Pia3HI1QuDu2QvQ.elgA_l_pQvrvMU1erohajCnsj_3L2tI1s2MuvyAKPQA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186797%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
366,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","36,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQ4MjIxMDUzOTA4Mzg1OjE3MzAxODY3NzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM2MzQ4MTY0MTkzMjo6Mjo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D41SB5GHTV11B%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Ce-WkK_I6N85Om2p0WlP3-YANc1c11Wor2tGtghMDF1eXXu5V_edjTydwmULNVef.I1S_4QQnrr3J67wpf9zfRn6WnPw5PrdWs_OpgrV-O44%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CP2KRYLM%26pd_rd_r%3D30dc06ad-9044-4026-81eb-d831f2f419c8%26pd_rd_w%3DF12D8%26pd_rd_wg%3DTtDxV%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DDTPETC0ESX4DZ545MSG7%26qid%3D1730186776%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
367,"Dell [Smartchoice]15 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Intel UHD Graphics Win 11 + MSO'21 + 15 Month McAfee, Titan Grey,1.69kg  ","44,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTI0NjMzMzE1ODc2NjQ4OjE3MzAxODY3ODI6c3BfYXRmX25leHQ6MzAwMTY5OTk4MDkzNzMyOjowOjo&url=%2FDell-i5-1235U-Processor-39-62cm-Graphics%2Fdp%2FB0BQJ7NMVM%2Fref%3Dsr_1_34_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.fj70g8iIxpPA-eCas2tVBm6znxygCaATt3gvyCFhCFHigeW_KP8E8eDLvRoQbt9GT4bzBFv_i_q95EogZrCa1-B2Xnaqk9mXWi5GTbwgaxC_u2Bwv9CkEB8WD1w6xvhAbZGoOFXZzRDIhc0RZRBIEMLZrgdg4TrddtJ2iJWUu4zU7JpJzaQ6sFXXRhLqr9Ce2rLjIueYdkviaetQDZNno_iDer7FhzL4KVXPvohutYo.Aj1AIiQcy8z6ArHIiN2yr7MiYSParX-6mhx3wteTSGo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186782%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
368,"(Refurbished) Lenovo E480 7th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|BT|Webcam|Intel HD Graphics)  ","13,499",https://www.amazon.in/Refurbished-Lenovo-Laptop-Windows-Graphics/dp/B0DK7FJ84F/ref=sr_1_6?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.plyEiYuMfFkZv_-JOMxUbBoepO_Wvb3N_UNssJ19p4lEfU7WDN9cyZG4v9EQ6cLOCFVyq0b7soQg5aEveG9rbFca66HWUoZ8mJAutkMrUxefP6W0oUA0iddozbNV653_Y9WuUfJny3ADS4UK1uXAF52QcW8dOrVzWDowFVrRxucscmazL5gVsV4L1Q9DAB945McfNB9FagLm-rvjQUGmNZbk2h-59Xe1sRl6e3vPDes.3dWRM8cUkE2t-zJqI3CpiB9puiQiFv8Wc8VUJ45ufKY&dib_tag=se&keywords=laptop&qid=1730186776&sprefix=laptop%2Caps%2C378&sr=8-6
369,"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-12700H 12th Gen, 4GB NVIDIA RTX 3050, Gaming Laptop (16GB/1TB SSD/Win11/MSO/90WHrs Battery/Gray/2.20 Kg), FX577ZC-HN192WS  ","82,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQ4MjIxMDUzOTA4Mzg1OjE3MzAxODY3NzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE5MDM1NDM1MDgzMjo6NDo6&url=%2FASUS-15-6-inch-i7-12700H-Battery-FX577ZC-HN192WS%2Fdp%2FB0CRR4RDP9%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D41SB5GHTV11B%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Ce-WkK_I6N85Om2p0WlP3-YANc1c11Wor2tGtghMDF1eXXu5V_edjTydwmULNVef.I1S_4QQnrr3J67wpf9zfRn6WnPw5PrdWs_OpgrV-O44%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CRR4RDP9%26pd_rd_r%3D30dc06ad-9044-4026-81eb-d831f2f419c8%26pd_rd_w%3DF12D8%26pd_rd_wg%3DTtDxV%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DDTPETC0ESX4DZ545MSG7%26qid%3D1730186776%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
370,"ASUS TUF Gaming F17, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) FHD 165Hz, Gaming Laptop (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.60 kg), FX706HF-NY040W  ","50,800",https://www.amazon.in/ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-NY040W/dp/B0D3LXXQFY/ref=sr_1_266?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.A01KT_MGhXp-2ZkA1vg1bXAE0_Yd51Xa7LPUjL4D4wy7pc3rLAn221ajqb5M-GzxPRQhGRg44xaFhUuRywfnLzTXY0UINpdrU6PL9bby8g5IHMCMUsEQdIL0weZhchrzbYW1E--TRouYdC5YK85MWA5bG7mghaKpKSDriwkjfkw3cIdnZvWD71gRhapabf70HVUgrBRhyE6aLWNDnHJ4HfLt11eYGfMR5ostRUDBwL8.7fYEeIXnMMTlmd1dVpEutcwcLvwqT8eHXY_9hL52IAg&dib_tag=se&keywords=laptop&qid=1730186817&sprefix=laptop%2Caps%2C378&sr=8-266
371,"MSI CreatorPro X17 HX, Intel 13th Gen. i9-13980HX,44CM UHD 144Hz Mini LED Creator Laptop (64GB/4TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3500 Ada, GDDR6 12GB/Core Black/3.3Kg), A13VKS-249IN  ","4,39,990",https://www.amazon.in/MSI-CreatorPro-i9-13980HX-Creator-A13VKS-249IN/dp/B0CD7GZD42/ref=sr_1_227?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.Ci1UzXIPxp8XcwZyfJrmshD4AOD722A-z8XO5UD0UT7R3cvkp5zvpJesxVpYGhUv0E-pJghR5y2v9luWgsBJxbvX1h7daLoHB10uOAAH2wcUbFxSVF2LOt02Gr2eL5QJ8Nq4jKinVsGYxpJXDV44U0V_pMU1F8mSgFCf545IfxtqczKrIUArSx_yxUGkcjBLLsu59tY8guXZgRcpqcWFSAvk2Ue4rDxG19PM1kUN5_o.EgH5XmG7cgzGIMS1Y-1_0-GorXGHGsI04llt-0aaJm0&dib_tag=se&keywords=laptop&qid=1730186809&sprefix=laptop%2Caps%2C378&sr=8-227
372,"HONOR MagicBook X16 Pro 2024, 13th Gen Intel Core i5-13420H (8GB/512GB NVMe SSD, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.75Kg), Gray  ","42,990",https://www.amazon.in/MagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint/dp/B0CXLVKNVB/ref=sr_1_73?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.f2bS49Jkg2_7Q1hkG2Q5B0rnhuN6by0ecZ-z8NzeB98qRTeH0EbqFzYJcVsvrE0kF-ZsZCeCmip4F9dBYN2lLUevsjdYi6JctJtEiLzKTUdI1mwZKfpOS-SNf-81F74-VyVTJ242nkAHFbeFxYMRzM304V4e7pcP7rha72rWwcFeW8Uzx_X_GzkrgobEerdOQVuvj2GRnqtDiThyLAVxvRannu_3bUQgs0rXg1x8Qus.DFc13h2g9hlCdG69f-It8Ya6KAi0TDL36NEb9BT67NM&dib_tag=se&keywords=laptop&qid=1730186787&sprefix=laptop%2Caps%2C378&sr=8-73
373,"HP Omen Gaming Laptop,14Th Gen Intel Core I7-14650Hx,Windows 11 Home 8Gb RTX 4060 Gpu,16.1-Inch(40.9 Cm),Fhd,IPS,144Hz,300 Nits,16Gb Ddr5,1Tb Ssd,Backlit Kb,B&O(Mso,Black,2.32 Kg),Wf1096Tx/Wf1102Tx  ","1,29,990",https://www.amazon.in/HP-I7-14650Hx-16-1-Inch-Wf1096Tx-Wf1102Tx/dp/B0D1YL72Y6/ref=sr_1_113?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.petaH-bRXoIJReH6PNrI3ds58vk0EAbhoo3qeHD3QSnfdwL3UpgejdAVHFkeWi7bXB1PWU4pQIGpUdk-K-da_muIOZQqd1QLJTbhVvuklwn6069AlR4nLHEG9EVFWnAXpE11T50_nzyIxNKH-Mk8Tvxn-9HI0DK2GcHiJgOU1vIsW5HRWWcmKPiHWvs6gMid41ADPnIGCzBL22ThJXPRFHnKbED6VAtUV8PMHnaS2Tw.0R49JOOq0iYOqeKTgMEFcBzg8Q5zpqd6U0yEPIdWyLw&dib_tag=se&keywords=laptop&qid=1730186791&sprefix=laptop%2Caps%2C378&sr=8-113
374,"Apple 2024 MacBook Air 15″ Laptop with M3 chip: 38.91 cm (15.3″) Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Starlight  ","1,39,990",https://www.amazon.in/Apple-2024-MacBook-Laptop-chip/dp/B0CX24SZZ2/ref=sr_1_230?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.Mu61DVPX7gfddkSKiV1x9XAxwVdfkmRWsr8hysJa-PAFFUQXslXG96xpsXr31rAq4Co0nwnL-XDG6Aszo32jSXiN7pKaF5qU_JPBLTu68c42K_s9CeLRHXgVooxFE1S24jIk0IBtp4KlskyPwK41D6EsWlfemtLrxbcIbQ4SarAIS4hh1wlEo6QPJeDvnlrvufKlrYH8oatezLCMCxQ8sXODu-mHeVA1gpaJc6_qWNU.s61g-4slhcaHApijlwerZlVMocKw55gZ2BR-OXc5xjA&dib_tag=se&keywords=laptop&qid=1730186812&sprefix=laptop%2Caps%2C378&sr=8-230
375,"Lenovo Thinkpad P14s 13th Gen Intel Core i7 14"" (35.56 cm) WUXGA IPS 300nits Thin and Light Workstation (16GB/512GB SSD/Windows 11 Pro/Backlit/Villi Black/3Y Premier Support/1.34Kg), 21HF001EIG  ","1,08,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzA3ODIzOTkzODM1NToxNzMwMTg2ODE1OnNwX210ZjozMDAxNjY2NzMxNDQ2MzI6OjA6Og&url=%2FLenovo-Thinkpad-300nits-Workstation-21HF001EIG%2Fdp%2FB0CVQYYL12%2Fref%3Dsr_1_251_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.6dsUixTUo0XbbSP6e2yx4ImwMBRCtnF9dKXfyNz92Dv-PkgCYlJWGpuSvH1psvDwBhfVby2V0OY7cns0C9tj3YtDzgQ-hqu-TG_k9ir_Z3JZxkjssHcFIGFX6jYvm_3GCS8Z-R_5NJHx9GPy08arSUyopFQulJjzxb2Kj_Za2V7kPtT95stXif6KWDU9lN3Fv04L9uXqDOKqpu25KmotifZgmXQKelHtwprjzgKXl7Y.Z2pal9dRoqJrhrtw7KXE2nHav6jYwQlvTXI-PZB6kgA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186815%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
376,"OJOS Cover Compatible with MacBook Pro 15 2019 2018 2017 2016 A1990/A1707 with Touch Bar, Hard Shell Case and Keyboard Cover for 2016-2019 MacBook Pro 15"" -Gloss Black  ","1,079.",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjg4NTc5NTc0MDE2MDY0OjE3MzAxODY4MTc6c3BfYnRmOjMwMDI1ODYzNTY4MzkzMjo6MDo6&url=%2FOJOS-Compatible-MacBook-Keyboard-2016-2019%2Fdp%2FB0CR3ZX7S9%2Fref%3Dsr_1_277_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.A01KT_MGhXp-2ZkA1vg1bXAE0_Yd51Xa7LPUjL4D4wy7pc3rLAn221ajqb5M-GzxPRQhGRg44xaFhUuRywfnLzTXY0UINpdrU6PL9bby8g5IHMCMUsEQdIL0weZhchrzbYW1E--TRouYdC5YK85MWA5bG7mghaKpKSDriwkjfkw3cIdnZvWD71gRhapabf70HVUgrBRhyE6aLWNDnHJ4HfLt11eYGfMR5ostRUDBwL8.7fYEeIXnMMTlmd1dVpEutcwcLvwqT8eHXY_9hL52IAg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186817%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
377,"HP Laptop 255 G9 (2024), AMD Ryzen 5 5625U Hexa Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" (39.62cm)/Silver/1.47 kg/MS Office 2021 Pro Plus  ","32,880",https://www.amazon.in/HP-Laptop-255-G9-Ryzen/dp/B0DH8831VF/ref=sr_1_260?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.6dsUixTUo0XbbSP6e2yx4ImwMBRCtnF9dKXfyNz92Dv-PkgCYlJWGpuSvH1psvDwBhfVby2V0OY7cns0C9tj3YtDzgQ-hqu-TG_k9ir_Z3JZxkjssHcFIGFX6jYvm_3GCS8Z-R_5NJHx9GPy08arSUyopFQulJjzxb2Kj_Za2V7kPtT95stXif6KWDU9lN3Fv04L9uXqDOKqpu25KmotifZgmXQKelHtwprjzgKXl7Y.Z2pal9dRoqJrhrtw7KXE2nHav6jYwQlvTXI-PZB6kgA&dib_tag=se&keywords=laptop&qid=1730186815&sprefix=laptop%2Caps%2C378&sr=8-260
378,"kotsren 15.6'' Laptop Computer, 16GB RAM 512GB ROM Celeron N5095 Quad-Core Processors, 1920 * 1080 IPS FHD, WiFi, Bluetooth, Mini HDMI, TF Card, USB 3.0  ","29,700",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDk0NzYyMzczMDA2NzIxOjE3MzAxODY3NzY6c3BfbXRmOjMwMDM4NTAxNTU3NTAzMjo6MDo6&url=%2Fkotsren-Computer-Quad-Core-Processors-Bluetooth%2Fdp%2FB0D3X3L66X%2Fref%3Dsr_1_11_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.plyEiYuMfFkZv_-JOMxUbBoepO_Wvb3N_UNssJ19p4lEfU7WDN9cyZG4v9EQ6cLOCFVyq0b7soQg5aEveG9rbFca66HWUoZ8mJAutkMrUxefP6W0oUA0iddozbNV653_Y9WuUfJny3ADS4UK1uXAF52QcW8dOrVzWDowFVrRxucscmazL5gVsV4L1Q9DAB945McfNB9FagLm-rvjQUGmNZbk2h-59Xe1sRl6e3vPDes.3dWRM8cUkE2t-zJqI3CpiB9puiQiFv8Wc8VUJ45ufKY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186776%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
